cust_id,city,total_spend,avg_customer_spend
1494,Abu Dhabi,11078.252473688126,10358.992556933496
669,Abu Dhabi,11077.513460850718,10358.992556933496
4333,Sharjah,11076.030545461177,10358.992556933496
1208,Abu Dhabi,11074.89746184349,10358.992556933496
3102,Sharjah,11073.178513479232,10358.992556933496
892,Dubai,11072.778489589691,10358.992556933496
1926,Dubai,11071.149495840073,10358.992556933496
2221,Dubai,11069.322903132437,10358.992556933496
238,Abu Dhabi,11069.030508112906,10358.992556933496
2731,Sharjah,11069.024508905411,10358.992556933496
2306,Dubai,11068.003061389923,10358.992556933496
1498,Dubai,11067.729513382914,10358.992556933496
4102,Abu Dhabi,11067.29937303066,10358.992556933496
1757,Dubai,11064.382490348818,10358.992556933496
2141,Sharjah,11064.37594499588,10358.992556933496
496,Dubai,11064.145915746689,10358.992556933496
300,Dubai,11063.60596575737,10358.992556933496
3616,Sharjah,11063.156918120383,10358.992556933496
3921,Abu Dhabi,11061.984461879729,10358.992556933496
712,Sharjah,11060.856999778745,10358.992556933496
1100,Dubai,11059.181931400299,10358.992556933496
4698,Dubai,11057.300015711784,10358.992556933496
4438,Abu Dhabi,11056.148525691035,10358.992556933496
4174,Abu Dhabi,11054.993943214418,10358.992556933496
2906,Sharjah,11054.569419240952,10358.992556933496
1012,Sharjah,11054.26551911831,10358.992556933496
4416,Abu Dhabi,11054.194529151917,10358.992556933496
1398,Sharjah,11052.005941307545,10358.992556933496
503,Dubai,11051.605485010146,10358.992556933496
3140,Dubai,11050.78948612213,10358.992556933496
2910,Dubai,11050.581503438949,10358.992556933496
2345,Sharjah,11050.520428574087,10358.992556933496
2576,Dubai,11049.754970645905,10358.992556933496
1551,Abu Dhabi,11048.741071748733,10358.992556933496
105,Dubai,11048.134433126452,10358.992556933496
4085,Abu Dhabi,11046.734014701844,10358.992556933496
3666,Abu Dhabi,11046.056020259852,10358.992556933496
1265,Sharjah,11045.954492926598,10358.992556933496
3943,Dubai,11045.504432344436,10358.992556933496
1912,Sharjah,11044.274908447269,10358.992556933496
3553,Abu Dhabi,11044.104575181007,10358.992556933496
2120,Abu Dhabi,11037.751961874961,10358.992556933496
1154,Dubai,11036.312483739854,10358.992556933496
3716,Dubai,11036.131516146663,10358.992556933496
2819,Abu Dhabi,11035.67398798466,10358.992556933496
728,Abu Dhabi,11034.739983558653,10358.992556933496
4786,Abu Dhabi,11032.46400709152,10358.992556933496
3936,Abu Dhabi,11032.450047159195,10358.992556933496
1394,Dubai,11032.357969474791,10358.992556933496
1900,Dubai,11022.64740962982,10358.992556933496
4490,Sharjah,11021.83251116276,10358.992556933496
4180,Abu Dhabi,11021.116011857985,10358.992556933496
1003,Sharjah,11020.731056118011,10358.992556933496
4235,Dubai,11020.099432611465,10358.992556933496
1057,Abu Dhabi,11019.607538032531,10358.992556933496
3452,Dubai,11019.139460945127,10358.992556933496
195,Abu Dhabi,11018.174987173083,10358.992556933496
2914,Dubai,11017.851471710204,10358.992556933496
2309,Abu Dhabi,11017.619467782975,10358.992556933496
612,Dubai,11017.337476158145,10358.992556933496
1142,Abu Dhabi,11016.960448670387,10358.992556933496
1358,Dubai,11015.300965738297,10358.992556933496
462,Dubai,11015.196448922161,10358.992556933496
1319,Abu Dhabi,11014.250010609625,10358.992556933496
1437,Sharjah,11014.031949496271,10358.992556933496
2880,Dubai,11010.167016601561,10358.992556933496
3823,Dubai,11009.711974692342,10358.992556933496
104,Sharjah,11008.826046800612,10358.992556933496
2239,Abu Dhabi,11008.661484336852,10358.992556933496
4075,Sharjah,11008.340060138704,10358.992556933496
3318,Dubai,11006.024969697,10358.992556933496
3565,Abu Dhabi,11005.976540708543,10358.992556933496
4638,Abu Dhabi,11005.845493435856,10358.992556933496
98,Dubai,11005.684473526482,10358.992556933496
123,Abu Dhabi,11005.479529714583,10358.992556933496
191,Dubai,11004.439567422867,10358.992556933496
235,Abu Dhabi,11003.73607032299,10358.992556933496
2729,Sharjah,11003.148518276214,10358.992556933496
4046,Dubai,11002.325476980208,10358.992556933496
63,Dubai,11000.667549228667,10358.992556933496
2265,Abu Dhabi,10998.292487549787,10358.992556933496
3633,Abu Dhabi,10995.586944591998,10358.992556933496
990,Abu Dhabi,10995.562491559982,10358.992556933496
2089,Dubai,10995.180059623717,10358.992556933496
4612,Abu Dhabi,10994.609441685678,10358.992556933496
2186,Dubai,10993.70846602917,10358.992556933496
3376,Abu Dhabi,10993.596991539001,10358.992556933496
2921,Sharjah,10990.362523674965,10358.992556933496
1877,Dubai,10989.833938550953,10358.992556933496
2413,Dubai,10989.027033019065,10358.992556933496
213,Dubai,10988.98206849098,10358.992556933496
4981,Dubai,10988.836000585554,10358.992556933496
617,Dubai,10986.940501308442,10358.992556933496
2319,Abu Dhabi,10985.15051789284,10358.992556933496
991,Dubai,10983.38953642845,10358.992556933496
1192,Abu Dhabi,10982.666464543341,10358.992556933496
3874,Dubai,10982.597438764573,10358.992556933496
1033,Dubai,10982.424519205095,10358.992556933496
3758,Abu Dhabi,10980.826498079297,10358.992556933496
3244,Dubai,10978.741040802,10358.992556933496
3588,Dubai,10977.446995043754,10358.992556933496
1539,Dubai,10975.975971651076,10358.992556933496
1112,Dubai,10973.642997241019,10358.992556933496
4597,Abu Dhabi,10972.632070565223,10358.992556933496
961,Abu Dhabi,10972.343950843811,10358.992556933496
363,Abu Dhabi,10969.726032066344,10358.992556933496
402,Abu Dhabi,10969.156995463372,10358.992556933496
3273,Sharjah,10967.012976884844,10358.992556933496
4828,Abu Dhabi,10966.923031592369,10358.992556933496
3900,Dubai,10966.080939817428,10358.992556933496
3179,Sharjah,10965.00600619316,10358.992556933496
2538,Dubai,10964.621980762482,10358.992556933496
1954,Dubai,10963.024442601201,10358.992556933496
4973,Dubai,10962.840013217925,10358.992556933496
2416,Dubai,10962.021455144884,10358.992556933496
4243,Dubai,10961.782909059524,10358.992556933496
4509,Abu Dhabi,10961.514472794534,10358.992556933496
4236,Abu Dhabi,10961.328887104988,10358.992556933496
2999,Sharjah,10961.184452295307,10358.992556933496
533,Abu Dhabi,10961.012494325636,10358.992556933496
2200,Sharjah,10960.814562225341,10358.992556933496
1086,Abu Dhabi,10959.576950085164,10358.992556933496
447,Dubai,10959.168011188507,10358.992556933496
27,Sharjah,10957.027392530443,10358.992556933496
1263,Abu Dhabi,10956.755991888049,10358.992556933496
1253,Dubai,10956.723504424095,10358.992556933496
4310,Dubai,10955.289944863316,10358.992556933496
1194,Dubai,10952.266518878938,10358.992556933496
589,Abu Dhabi,10951.751524090765,10358.992556933496
4938,Dubai,10949.106437027454,10358.992556933496
3080,Abu Dhabi,10948.063473463058,10358.992556933496
4818,Abu Dhabi,10947.737950730327,10358.992556933496
2852,Dubai,10947.08851739168,10358.992556933496
4269,Abu Dhabi,10946.15961277485,10358.992556933496
3726,Dubai,10945.592033147812,10358.992556933496
4217,Sharjah,10944.197450554371,10358.992556933496
2615,Abu Dhabi,10943.26548155546,10358.992556933496
3796,Dubai,10942.319454693798,10358.992556933496
3377,Abu Dhabi,10939.777957367898,10358.992556933496
1409,Sharjah,10939.189969694615,10358.992556933496
3508,Abu Dhabi,10938.376011943816,10358.992556933496
480,Dubai,10935.019461512562,10358.992556933496
4974,Abu Dhabi,10934.945474624634,10358.992556933496
3287,Abu Dhabi,10934.933483791352,10358.992556933496
2515,Dubai,10933.195977687836,10358.992556933496
11,Abu Dhabi,10929.952474474907,10358.992556933496
3124,Dubai,10928.480913138392,10358.992556933496
4717,Dubai,10927.393936491011,10358.992556933496
2336,Dubai,10925.925502705573,10358.992556933496
4149,Abu Dhabi,10925.541007804872,10358.992556933496
531,Dubai,10923.7459962368,10358.992556933496
4683,Sharjah,10923.29746804237,10358.992556933496
3720,Dubai,10922.439503335952,10358.992556933496
2499,Abu Dhabi,10921.390082669259,10358.992556933496
3724,Dubai,10919.696937704082,10358.992556933496
3848,Abu Dhabi,10919.353545713426,10358.992556933496
4139,Abu Dhabi,10919.201133751872,10358.992556933496
3195,Dubai,10917.756431412698,10358.992556933496
4834,Dubai,10913.759496068953,10358.992556933496
4105,Dubai,10913.692935371399,10358.992556933496
3361,Sharjah,10913.533967614174,10358.992556933496
723,Dubai,10910.467083883286,10358.992556933496
963,Abu Dhabi,10910.22752251625,10358.992556933496
1810,Sharjah,10909.15896792412,10358.992556933496
3675,Dubai,10908.572977209093,10358.992556933496
4806,Dubai,10908.43455939293,10358.992556933496
4173,Abu Dhabi,10907.461035966875,10358.992556933496
1041,Dubai,10907.05851650238,10358.992556933496
9,Dubai,10906.522481703758,10358.992556933496
2366,Dubai,10904.407006859781,10358.992556933496
4003,Abu Dhabi,10903.641965806484,10358.992556933496
1480,Dubai,10903.39946510792,10358.992556933496
3880,Abu Dhabi,10903.266514801982,10358.992556933496
338,Abu Dhabi,10902.715466451644,10358.992556933496
3049,Dubai,10900.003416132928,10358.992556933496
4605,Dubai,10899.972486305236,10358.992556933496
1310,Dubai,10899.645529031754,10358.992556933496
4751,Abu Dhabi,10899.339949655532,10358.992556933496
2475,Dubai,10898.323012161256,10358.992556933496
767,Abu Dhabi,10897.110481667518,10358.992556933496
2639,Abu Dhabi,10894.85046854019,10358.992556933496
3550,Dubai,10892.727882146834,10358.992556933496
580,Dubai,10891.92894062996,10358.992556933496
2581,Dubai,10890.285022783279,10358.992556933496
1401,Abu Dhabi,10890.188499259946,10358.992556933496
4023,Dubai,10890.143544101713,10358.992556933496
4618,Dubai,10889.595550107955,10358.992556933496
510,Sharjah,10889.556930804254,10358.992556933496
3973,Dubai,10887.155044710638,10358.992556933496
3992,Abu Dhabi,10887.076024675374,10358.992556933496
2841,Sharjah,10886.383949136736,10358.992556933496
4937,Sharjah,10885.493977320195,10358.992556933496
4317,Dubai,10885.474088549612,10358.992556933496
3471,Dubai,10885.396934509277,10358.992556933496
1751,Dubai,10882.707021784785,10358.992556933496
4805,Dubai,10880.645994448661,10358.992556933496
541,Sharjah,10880.314574933054,10358.992556933496
1621,Dubai,10878.286407947538,10358.992556933496
3099,Abu Dhabi,10877.256066083908,10358.992556933496
4863,Dubai,10874.043526983263,10358.992556933496
4427,Dubai,10873.895986676216,10358.992556933496
4037,Dubai,10870.384987330437,10358.992556933496
2003,Dubai,10869.38897585869,10358.992556933496
3624,Dubai,10867.799954748154,10358.992556933496
2517,Abu Dhabi,10864.878565692903,10358.992556933496
2426,Dubai,10864.457024240492,10358.992556933496
1400,Dubai,10862.467012023924,10358.992556933496
3551,Abu Dhabi,10861.679979372024,10358.992556933496
144,Sharjah,10858.422985982897,10358.992556933496
3319,Abu Dhabi,10858.2949798584,10358.992556933496
3810,Abu Dhabi,10858.05002799034,10358.992556933496
3441,Abu Dhabi,10857.954941499233,10358.992556933496
3261,Dubai,10857.009910297395,10358.992556933496
1756,Dubai,10856.152472901345,10358.992556933496
749,Sharjah,10853.191507005693,10358.992556933496
596,Sharjah,10853.162452149389,10358.992556933496
836,Sharjah,10852.74102358818,10358.992556933496
4413,Dubai,10851.579957818985,10358.992556933496
2526,Dubai,10849.420958900453,10358.992556933496
3348,Sharjah,10848.119531631472,10358.992556933496
1570,Abu Dhabi,10847.549492788316,10358.992556933496
493,Abu Dhabi,10847.388013732434,10358.992556933496
4861,Sharjah,10844.838501882554,10358.992556933496
2675,Dubai,10844.372051048278,10358.992556933496
2831,Dubai,10844.228475594522,10358.992556933496
4872,Sharjah,10839.56097228527,10358.992556933496
3171,Dubai,10837.850978875162,10358.992556933496
3238,Sharjah,10837.527903246879,10358.992556933496
3595,Abu Dhabi,10836.824976396563,10358.992556933496
170,Abu Dhabi,10835.993477141854,10358.992556933496
938,Dubai,10834.257985281945,10358.992556933496
2159,Dubai,10833.91856637001,10358.992556933496
2985,Dubai,10833.089014220237,10358.992556933496
2669,Dubai,10832.72300107479,10358.992556933496
4849,Dubai,10830.580475378036,10358.992556933496
1558,Abu Dhabi,10829.780545914176,10358.992556933496
2510,Sharjah,10829.566416072847,10358.992556933496
561,Sharjah,10829.482477831842,10358.992556933496
4976,Dubai,10828.481508159635,10358.992556933496
1106,Dubai,10828.141512930395,10358.992556933496
323,Dubai,10828.05701870918,10358.992556933496
1981,Dubai,10827.632473754884,10358.992556933496
908,Dubai,10827.27487359047,10358.992556933496
174,Dubai,10824.875008654595,10358.992556933496
2472,Sharjah,10823.943502664564,10358.992556933496
986,Dubai,10823.818497180939,10358.992556933496
1609,Sharjah,10823.208482503891,10358.992556933496
719,Dubai,10822.08910331726,10358.992556933496
1574,Dubai,10822.051500749587,10358.992556933496
4879,Dubai,10821.757995200158,10358.992556933496
2106,Dubai,10821.588443565368,10358.992556933496
1402,Dubai,10821.164031791688,10358.992556933496
4358,Sharjah,10821.049001026153,10358.992556933496
4930,Sharjah,10820.571950483321,10358.992556933496
1020,Abu Dhabi,10820.17046661377,10358.992556933496
1808,Dubai,10820.164075505732,10358.992556933496
521,Dubai,10819.507537651063,10358.992556933496
3895,Abu Dhabi,10819.448890662197,10358.992556933496
4601,Dubai,10818.944481110573,10358.992556933496
4331,Abu Dhabi,10817.951969122885,10358.992556933496
4526,Sharjah,10816.977556824684,10358.992556933496
2956,Abu Dhabi,10816.72199306488,10358.992556933496
3977,Dubai,10816.626913952827,10358.992556933496
1423,Abu Dhabi,10816.425995349886,10358.992556933496
1045,Abu Dhabi,10816.042003846167,10358.992556933496
2280,Dubai,10814.772428464888,10358.992556933496
3226,Sharjah,10813.743513429165,10358.992556933496
4831,Dubai,10812.844558572771,10358.992556933496
2458,Dubai,10812.472494173051,10358.992556933496
1035,Abu Dhabi,10812.044470810888,10358.992556933496
1504,Sharjah,10811.21454410553,10358.992556933496
1593,Sharjah,10809.56902139187,10358.992556933496
182,Sharjah,10809.070513916016,10358.992556933496
329,Sharjah,10807.564914989474,10358.992556933496
1252,Dubai,10807.48852806091,10358.992556933496
2189,Abu Dhabi,10806.866026949883,10358.992556933496
4633,Sharjah,10806.740969228744,10358.992556933496
837,Abu Dhabi,10805.322029972078,10358.992556933496
4390,Abu Dhabi,10805.06204273701,10358.992556933496
411,Dubai,10804.905046367645,10358.992556933496
4210,Dubai,10802.866462039949,10358.992556933496
397,Abu Dhabi,10802.765434575082,10358.992556933496
3245,Sharjah,10801.6114985466,10358.992556933496
1749,Sharjah,10801.144506120681,10358.992556933496
1702,Sharjah,10800.329044651984,10358.992556933496
3135,Dubai,10800.26498041153,10358.992556933496
1064,Abu Dhabi,10797.875446987153,10358.992556933496
253,Dubai,10796.901039099695,10358.992556933496
2585,Dubai,10796.603024697306,10358.992556933496
2715,Dubai,10795.997937345506,10358.992556933496
4962,Dubai,10795.41052892208,10358.992556933496
4297,Abu Dhabi,10795.004976177215,10358.992556933496
1612,Sharjah,10793.393461561203,10358.992556933496
116,Dubai,10793.009503626825,10358.992556933496
1524,Abu Dhabi,10792.922492527961,10358.992556933496
4372,Dubai,10792.555473935603,10358.992556933496
3697,Sharjah,10791.30109477043,10358.992556933496
2284,Sharjah,10789.710994052884,10358.992556933496
4600,Dubai,10789.015461170678,10358.992556933496
3305,Dubai,10788.337461972238,10358.992556933496
937,Dubai,10788.169955325126,10358.992556933496
2355,Sharjah,10785.828062677385,10358.992556933496
107,Abu Dhabi,10780.581520986556,10358.992556933496
298,Abu Dhabi,10779.038980865476,10358.992556933496
4204,Abu Dhabi,10777.897007918355,10358.992556933496
4399,Sharjah,10777.70400464535,10358.992556933496
1342,Abu Dhabi,10777.454402828216,10358.992556933496
579,Abu Dhabi,10776.792084360124,10358.992556933496
13,Abu Dhabi,10776.526933526991,10358.992556933496
3963,Abu Dhabi,10775.064986133575,10358.992556933496
2073,Sharjah,10774.191938400267,10358.992556933496
3569,Dubai,10773.566536736489,10358.992556933496
3277,Dubai,10772.83896331787,10358.992556933496
2440,Sharjah,10771.00641750097,10358.992556933496
2158,Dubai,10770.130982136723,10358.992556933496
4118,Dubai,10769.431480240823,10358.992556933496
2643,Abu Dhabi,10769.219004797938,10358.992556933496
2291,Sharjah,10768.006982016563,10358.992556933496
4540,Sharjah,10767.732997763156,10358.992556933496
551,Abu Dhabi,10767.483974194523,10358.992556933496
2640,Sharjah,10766.48700079918,10358.992556933496
2616,Sharjah,10765.412511730197,10358.992556933496
4726,Dubai,10764.955460357665,10358.992556933496
2211,Abu Dhabi,10764.04349746704,10358.992556933496
2608,Dubai,10763.919028329849,10358.992556933496
1328,Abu Dhabi,10763.912904143335,10358.992556933496
1373,Dubai,10763.294533896446,10358.992556933496
1121,Dubai,10762.664500308036,10358.992556933496
151,Dubai,10762.32348461151,10358.992556933496
3631,Dubai,10761.85398981571,10358.992556933496
4144,Sharjah,10761.780472564698,10358.992556933496
4789,Abu Dhabi,10760.736509597302,10358.992556933496
1410,Dubai,10760.733979916571,10358.992556933496
2428,Abu Dhabi,10759.925483798983,10358.992556933496
4493,Dubai,10759.059501242635,10358.992556933496
2513,Dubai,10758.631976270675,10358.992556933496
46,Abu Dhabi,10757.7860196352,10358.992556933496
935,Abu Dhabi,10756.705467844009,10358.992556933496
1081,Dubai,10755.36799607277,10358.992556933496
3736,Dubai,10752.72953438759,10358.992556933496
960,Sharjah,10752.443039608,10358.992556933496
1009,Abu Dhabi,10752.144987440111,10358.992556933496
931,Dubai,10751.212023568154,10358.992556933496
4507,Dubai,10751.155422735215,10358.992556933496
1126,Dubai,10747.763016605375,10358.992556933496
825,Sharjah,10744.966468811035,10358.992556933496
1644,Abu Dhabi,10744.804516696931,10358.992556933496
3199,Dubai,10744.693920063974,10358.992556933496
985,Dubai,10740.449969768522,10358.992556933496
2022,Abu Dhabi,10740.324490118026,10358.992556933496
2055,Sharjah,10738.60096808672,10358.992556933496
4564,Sharjah,10737.967475557329,10358.992556933496
416,Dubai,10735.881996679305,10358.992556933496
4939,Dubai,10734.436449360848,10358.992556933496
417,Dubai,10733.723569130903,10358.992556933496
2765,Dubai,10733.255050301554,10358.992556933496
953,Abu Dhabi,10733.073486423493,10358.992556933496
2092,Sharjah,10732.971964979173,10358.992556933496
1326,Sharjah,10732.85709898472,10358.992556933496
3753,Dubai,10731.930491876605,10358.992556933496
2713,Sharjah,10731.54398958683,10358.992556933496
415,Dubai,10730.930979931352,10358.992556933496
4743,Dubai,10728.404460716247,10358.992556933496
4775,Dubai,10727.386018300054,10358.992556933496
626,Dubai,10727.183046007158,10358.992556933496
133,Dubai,10726.279468512534,10358.992556933496
910,Abu Dhabi,10725.44406657219,10358.992556933496
1345,Abu Dhabi,10723.548052597045,10358.992556933496
692,Abu Dhabi,10722.200478625296,10358.992556933496
1924,Abu Dhabi,10721.716475462912,10358.992556933496
4000,Abu Dhabi,10721.637423443794,10358.992556933496
940,Dubai,10718.555987048147,10358.992556933496
4172,Dubai,10717.385005378725,10358.992556933496
4763,Dubai,10716.079927873612,10358.992556933496
1294,Dubai,10716.002497673036,10358.992556933496
729,Abu Dhabi,10714.814058828353,10358.992556933496
1138,Dubai,10714.54595143795,10358.992556933496
532,Sharjah,10714.500959968565,10358.992556933496
2429,Sharjah,10713.79303869009,10358.992556933496
598,Dubai,10712.632543826103,10358.992556933496
4727,Abu Dhabi,10712.407983970645,10358.992556933496
4142,Dubai,10712.36247262955,10358.992556933496
373,Dubai,10712.215541315078,10358.992556933496
3692,Abu Dhabi,10711.952557194232,10358.992556933496
1260,Abu Dhabi,10711.877989387514,10358.992556933496
1268,Dubai,10710.885536503789,10358.992556933496
832,Sharjah,10710.322959983348,10358.992556933496
2353,Dubai,10708.311044144628,10358.992556933496
1058,Abu Dhabi,10708.185496306418,10358.992556933496
4449,Dubai,10706.977005720142,10358.992556933496
1386,Abu Dhabi,10706.783469069003,10358.992556933496
3908,Dubai,10706.483417987822,10358.992556933496
476,Dubai,10706.428561639785,10358.992556933496
2680,Abu Dhabi,10704.452036261559,10358.992556933496
3832,Abu Dhabi,10703.623964262008,10358.992556933496
3604,Sharjah,10703.113914752006,10358.992556933496
440,Abu Dhabi,10702.851472115519,10358.992556933496
1758,Dubai,10701.433370018005,10358.992556933496
1228,Dubai,10701.250463342665,10358.992556933496
636,Sharjah,10696.51005678177,10358.992556933496
1429,Abu Dhabi,10695.587454295159,10358.992556933496
1697,Abu Dhabi,10693.099972081183,10358.992556933496
2687,Sharjah,10692.031531524657,10358.992556933496
3264,Dubai,10691.229522967338,10358.992556933496
24,Sharjah,10687.371546530721,10358.992556933496
4681,Dubai,10685.984985232353,10358.992556933496
2104,Dubai,10685.503020071985,10358.992556933496
1244,Sharjah,10683.71595158577,10358.992556933496
1114,Dubai,10683.54843506813,10358.992556933496
3835,Dubai,10682.730018806458,10358.992556933496
4943,Dubai,10678.742411875723,10358.992556933496
1283,Abu Dhabi,10676.523986935614,10358.992556933496
4468,Dubai,10672.82596447468,10358.992556933496
2231,Dubai,10672.786023294926,10358.992556933496
2620,Abu Dhabi,10671.718932366368,10358.992556933496
4209,Dubai,10671.662538194654,10358.992556933496
657,Dubai,10669.196404242515,10358.992556933496
3762,Abu Dhabi,10668.765957474709,10358.992556933496
4290,Abu Dhabi,10666.431945824625,10358.992556933496
1190,Abu Dhabi,10664.99403743744,10358.992556933496
1876,Sharjah,10664.775004124642,10358.992556933496
1566,Dubai,10663.855521011355,10358.992556933496
2365,Dubai,10663.16647722721,10358.992556933496
4348,Dubai,10662.479426670074,10358.992556933496
2058,Abu Dhabi,10661.413486099245,10358.992556933496
1691,Abu Dhabi,10661.152509856225,10358.992556933496
3818,Dubai,10657.53750658035,10358.992556933496
3592,Dubai,10657.3984662056,10358.992556933496
3323,Sharjah,10655.702414941787,10358.992556933496
3014,Sharjah,10652.456048870084,10358.992556933496
278,Dubai,10650.98499288559,10358.992556933496
2227,Abu Dhabi,10650.442441916466,10358.992556933496
2506,Abu Dhabi,10650.152050685883,10358.992556933496
3773,Dubai,10648.550490999223,10358.992556933496
2884,Sharjah,10647.572919034958,10358.992556933496
1760,Sharjah,10647.09600982666,10358.992556933496
1006,Dubai,10646.795983958244,10358.992556933496
3505,Abu Dhabi,10644.03450217247,10358.992556933496
4422,Dubai,10643.48754014969,10358.992556933496
3501,Abu Dhabi,10643.332989740373,10358.992556933496
1107,Sharjah,10642.818037843706,10358.992556933496
2678,Dubai,10641.998594641685,10358.992556933496
3182,Abu Dhabi,10640.972472929952,10358.992556933496
16,Abu Dhabi,10639.956046915053,10358.992556933496
3370,Dubai,10639.765465641021,10358.992556933496
3041,Dubai,10637.52698066235,10358.992556933496
2358,Abu Dhabi,10637.40305325985,10358.992556933496
662,Sharjah,10637.182504105569,10358.992556933496
3278,Dubai,10636.798491489888,10358.992556933496
3112,Dubai,10636.58601541519,10358.992556933496
1988,Sharjah,10635.314542150496,10358.992556933496
2294,Dubai,10634.208437299729,10358.992556933496
1068,Abu Dhabi,10633.884491705896,10358.992556933496
4627,Sharjah,10633.384031641484,10358.992556933496
3237,Dubai,10631.28048355579,10358.992556933496
1232,Dubai,10630.889518213273,10358.992556933496
1796,Dubai,10630.417996549606,10358.992556933496
4793,Dubai,10629.471481752395,10358.992556933496
3384,Dubai,10628.361510658262,10358.992556933496
3940,Sharjah,10627.873432159424,10358.992556933496
3104,Sharjah,10626.309968137743,10358.992556933496
220,Dubai,10625.81353485584,10358.992556933496
1458,Sharjah,10625.434967803953,10358.992556933496
2629,Dubai,10623.285004377365,10358.992556933496
3693,Sharjah,10622.39057996273,10358.992556933496
1661,Abu Dhabi,10621.924526143071,10358.992556933496
1209,Dubai,10621.287520217897,10358.992556933496
2418,Dubai,10620.67993326187,10358.992556933496
2720,Dubai,10619.551003742217,10358.992556933496
2452,Abu Dhabi,10619.002977752687,10358.992556933496
331,Dubai,10619.001518487932,10358.992556933496
4010,Dubai,10617.298928213118,10358.992556933496
646,Sharjah,10616.17457678318,10358.992556933496
4644,Abu Dhabi,10616.109931969642,10358.992556933496
4166,Abu Dhabi,10615.928895688055,10358.992556933496
546,Dubai,10613.590989279744,10358.992556933496
3494,Dubai,10612.816426122188,10358.992556933496
275,Dubai,10611.323515403272,10358.992556933496
4299,Dubai,10610.367499470713,10358.992556933496
3299,Abu Dhabi,10609.221475839615,10358.992556933496
593,Abu Dhabi,10608.466487932204,10358.992556933496
1264,Sharjah,10608.273495805262,10358.992556933496
2966,Abu Dhabi,10606.524449634551,10358.992556933496
1764,Dubai,10606.304454231262,10358.992556933496
181,Abu Dhabi,10605.579976916315,10358.992556933496
2066,Dubai,10602.499577593802,10358.992556933496
3919,Dubai,10601.82202577591,10358.992556933496
3176,Dubai,10601.537979173663,10358.992556933496
3025,Sharjah,10601.435429883,10358.992556933496
3300,Abu Dhabi,10600.839034652709,10358.992556933496
1666,Abu Dhabi,10599.087516999247,10358.992556933496
1083,Dubai,10598.680035734176,10358.992556933496
3703,Dubai,10597.849498033524,10358.992556933496
4579,Dubai,10597.60190272331,10358.992556933496
524,Sharjah,10596.93050649166,10358.992556933496
2035,Dubai,10596.845976185798,10358.992556933496
1857,Sharjah,10596.729533839227,10358.992556933496
31,Dubai,10594.996499371531,10358.992556933496
1187,Abu Dhabi,10594.621991467477,10358.992556933496
2596,Dubai,10594.550521898274,10358.992556933496
3146,Abu Dhabi,10593.960003566743,10358.992556933496
3297,Dubai,10593.807525205611,10358.992556933496
1442,Dubai,10591.798043251038,10358.992556933496
3326,Dubai,10589.828476142882,10358.992556933496
395,Dubai,10587.007046699524,10358.992556933496
2276,Dubai,10584.400497531891,10358.992556933496
3249,Abu Dhabi,10584.001995801926,10358.992556933496
4113,Abu Dhabi,10583.948023366927,10358.992556933496
3258,Sharjah,10583.7540266037,10358.992556933496
4883,Dubai,10579.899457645417,10358.992556933496
4279,Dubai,10577.906990575791,10358.992556933496
578,Dubai,10576.982503461837,10358.992556933496
1826,Abu Dhabi,10576.848607122898,10358.992556933496
2974,Abu Dhabi,10576.277496671679,10358.992556933496
981,Dubai,10575.717976212507,10358.992556933496
2557,Sharjah,10575.301469302176,10358.992556933496
1166,Abu Dhabi,10574.231997776034,10358.992556933496
4033,Dubai,10573.374967193604,10358.992556933496
2683,Dubai,10572.916906642917,10358.992556933496
3647,Abu Dhabi,10571.894961881637,10358.992556933496
1720,Dubai,10571.404965782165,10358.992556933496
237,Dubai,10569.846030187608,10358.992556933496
2764,Dubai,10569.470548152922,10358.992556933496
2253,Abu Dhabi,10567.653952860834,10358.992556933496
4999,Sharjah,10567.300516796116,10358.992556933496
2587,Dubai,10566.917504549026,10358.992556933496
3529,Dubai,10565.39492943287,10358.992556933496
2555,Dubai,10565.393991065022,10358.992556933496
957,Dubai,10563.98248645067,10358.992556933496
1472,Dubai,10562.951002907752,10358.992556933496
2757,Dubai,10562.024576115607,10358.992556933496
2540,Dubai,10561.250972366335,10358.992556933496
2935,Dubai,10560.994035243986,10358.992556933496
4093,Abu Dhabi,10560.692018699641,10358.992556933496
2223,Sharjah,10560.43051233292,10358.992556933496
2450,Sharjah,10560.260426688194,10358.992556933496
1686,Abu Dhabi,10559.53002846241,10358.992556933496
867,Sharjah,10559.44005372524,10358.992556933496
3070,Sharjah,10558.45550789833,10358.992556933496
4473,Abu Dhabi,10557.415042448043,10358.992556933496
3322,Dubai,10556.177008652687,10358.992556933496
1792,Sharjah,10556.095927786828,10358.992556933496
1270,Dubai,10555.60849843025,10358.992556933496
2071,Abu Dhabi,10554.904937827585,10358.992556933496
4989,Abu Dhabi,10554.87042167187,10358.992556933496
441,Dubai,10553.876476287844,10358.992556933496
2618,Dubai,10550.812001609802,10358.992556933496
4025,Dubai,10550.184941101073,10358.992556933496
4754,Dubai,10549.651515364647,10358.992556933496
2560,Dubai,10549.53798761368,10358.992556933496
4289,Abu Dhabi,10549.356454229355,10358.992556933496
1140,Dubai,10549.226555347444,10358.992556933496
3938,Dubai,10549.148057866096,10358.992556933496
1023,Dubai,10549.112929010393,10358.992556933496
