cust_id,city,total_spend,spend_tier
3872,Dubai,9122.553488230706,Medium
3109,Abu Dhabi,9121.114969253538,Medium
4935,Dubai,9120.896479988098,Medium
281,Dubai,9120.415010881425,Medium
4292,Sharjah,9118.388491308688,Medium
1383,Abu Dhabi,9117.960468792919,Medium
581,Abu Dhabi,9117.049945211409,Medium
1588,Sharjah,9116.98400952816,Medium
4186,Dubai,9114.727929544451,Medium
1075,Dubai,9113.602082490923,Medium
4531,Abu Dhabi,9111.709538602829,Medium
1378,Dubai,9110.28151292801,Medium
2916,Dubai,9109.616956996917,Medium
3842,Abu Dhabi,9109.257981801033,Medium
2078,Abu Dhabi,9109.021504354476,Medium
943,Dubai,9105.292964553832,Medium
2655,Dubai,9103.166943836213,Medium
4746,Abu Dhabi,9101.679952859879,Medium
1767,Dubai,9097.809505534171,Medium
3274,Dubai,9097.785045242308,Medium
1454,Dubai,9097.705433464049,Medium
4491,Sharjah,9096.440527319908,Medium
4967,Abu Dhabi,9094.155453157426,Medium
1803,Abu Dhabi,9090.48955001831,Medium
4549,Abu Dhabi,9089.74042775631,Medium
1823,Dubai,9086.499461650848,Medium
198,Abu Dhabi,9086.045996689796,Medium
1972,Abu Dhabi,9085.687510347367,Medium
3133,Abu Dhabi,9084.114501500131,Medium
3907,Dubai,9083.387011694911,Medium
1684,Dubai,9081.615423226356,Medium
4153,Sharjah,9080.9369648695,Medium
473,Dubai,9080.21745198965,Medium
4679,Sharjah,9079.528504776956,Medium
3260,Sharjah,9078.82495932579,Medium
4919,Sharjah,9078.705441665648,Medium
2305,Abu Dhabi,9078.17054727077,Medium
3230,Abu Dhabi,9077.000959777833,Medium
774,Dubai,9076.091010475158,Medium
1649,Dubai,9073.306424832343,Medium
3311,Dubai,9073.269435071943,Medium
376,Dubai,9072.394030332565,Medium
877,Dubai,9072.291088294982,Medium
1849,Dubai,9072.282923460007,Medium
2788,Dubai,9070.431500768664,Medium
1617,Dubai,9068.985477256776,Medium
1168,Dubai,9068.897959995269,Medium
2583,Sharjah,9068.224921512603,Medium
2332,Dubai,9067.569464182852,Medium
3886,Dubai,9066.39854154587,Medium
1512,Sharjah,9066.214968085287,Medium
3543,Sharjah,9066.186968612672,Medium
4581,Dubai,9065.7179312706,Medium
2322,Dubai,9063.488486254215,Medium
3763,Abu Dhabi,9062.679462552069,Medium
3380,Sharjah,9062.61544954777,Medium
2566,Dubai,9061.282458138467,Medium
2430,Abu Dhabi,9061.02300438881,Medium
2151,Sharjah,9060.216429316997,Medium
4561,Sharjah,9058.615950345991,Medium
1356,Sharjah,9056.098490214348,Medium
2401,Abu Dhabi,9051.689044809342,Medium
1222,Abu Dhabi,9051.201514530181,Medium
1541,Abu Dhabi,9050.521519565584,Medium
2388,Dubai,9049.117511224746,Medium
2705,Sharjah,9048.142931556702,Medium
4202,Sharjah,9047.937978696822,Medium
3532,Dubai,9047.234956037999,Medium
2249,Abu Dhabi,9046.808966302871,Medium
1052,Sharjah,9046.77846570015,Medium
4846,Sharjah,9045.65103724003,Medium
482,Abu Dhabi,9045.014492487908,Medium
4069,Dubai,9041.265489053727,Medium
4090,Dubai,9039.099917078018,Medium
2145,Sharjah,9036.81499774456,Medium
4718,Sharjah,9035.952002763746,Medium
3106,Abu Dhabi,9035.330531740192,Medium
3062,Sharjah,9035.16796681881,Medium
4747,Sharjah,9034.586441254613,Medium
1392,Dubai,9034.159456944468,Medium
4799,Dubai,9032.241427636149,Medium
2997,Dubai,9031.56297595501,Medium
4543,Abu Dhabi,9028.918454551693,Medium
3236,Abu Dhabi,9028.917026519775,Medium
4610,Dubai,9028.755957937241,Medium
4815,Dubai,9026.431035923957,Medium
2589,Dubai,9026.122044444082,Medium
1754,Dubai,9024.5514942646,Medium
904,Dubai,9022.510968470575,Medium
4322,Dubai,9021.42399094105,Medium
1523,Dubai,9020.391436290742,Medium
2031,Dubai,9017.874948632716,Medium
1220,Dubai,9016.321497130397,Medium
1015,Sharjah,9013.356521737576,Medium
4852,Abu Dhabi,9011.556493425369,Medium
4672,Dubai,9011.260096359252,Medium
1820,Dubai,9011.095984363554,Medium
1040,Abu Dhabi,9010.586500406265,Medium
4059,Dubai,9008.329475212098,Medium
2873,Abu Dhabi,9005.953484201433,Medium
1084,Abu Dhabi,9000.61747355461,Medium
1455,Sharjah,9000.478963136673,Medium
2321,Dubai,8999.9815315485,Medium
2864,Dubai,8997.326478385925,Medium
2207,Abu Dhabi,8996.049562692644,Medium
3552,Abu Dhabi,8995.739502620698,Medium
1870,Abu Dhabi,8994.987997949123,Medium
3067,Abu Dhabi,8994.065510284901,Medium
591,Dubai,8992.146488165856,Medium
2139,Abu Dhabi,8989.59447851181,Medium
208,Abu Dhabi,8989.382004427911,Medium
3643,Abu Dhabi,8988.87498254776,Medium
1620,Abu Dhabi,8988.870528721809,Medium
2699,Abu Dhabi,8987.717952466011,Medium
849,Sharjah,8986.089479017259,Medium
2761,Dubai,8985.677944898605,Medium
4001,Dubai,8985.643503808975,Medium
2686,Sharjah,8983.324501371382,Medium
2769,Abu Dhabi,8983.2089987278,Medium
2785,Sharjah,8982.044546413425,Medium
4686,Dubai,8981.29594540596,Medium
1124,Abu Dhabi,8978.905048036577,Medium
717,Abu Dhabi,8976.680941474437,Medium
557,Sharjah,8975.74854412079,Medium
4682,Abu Dhabi,8975.201924061774,Medium
2605,Dubai,8974.750477695467,Medium
3923,Abu Dhabi,8973.47950720787,Medium
518,Dubai,8972.941048836708,Medium
575,Dubai,8972.612514066697,Medium
4397,Dubai,8970.57152285576,Medium
569,Sharjah,8969.649498820305,Medium
4161,Dubai,8969.447537517548,Medium
2167,Abu Dhabi,8965.847436904905,Medium
3302,Dubai,8965.78097052574,Medium
4091,Sharjah,8965.516934919358,Medium
1717,Abu Dhabi,8965.170469784738,Medium
2198,Abu Dhabi,8961.85296959877,Medium
686,Dubai,8961.422512769697,Medium
1331,Abu Dhabi,8959.2040920496,Medium
4650,Sharjah,8955.79451274872,Medium
4661,Dubai,8955.595514297484,Medium
605,Dubai,8954.775002145769,Medium
4716,Sharjah,8954.32998239994,Medium
266,Dubai,8954.205496740344,Medium
1567,Abu Dhabi,8953.139518022537,Medium
4592,Dubai,8951.093036770822,Medium
746,Dubai,8950.287520265578,Medium
2471,Abu Dhabi,8949.496022033692,Medium
4216,Abu Dhabi,8948.545000600818,Medium
537,Sharjah,8947.646552085875,Medium
1623,Dubai,8945.108512246607,Medium
1237,Dubai,8944.471012830734,Medium
2855,Dubai,8943.563425421715,Medium
4155,Abu Dhabi,8943.34250023365,Medium
280,Dubai,8940.792487049102,Medium
3576,Sharjah,8938.849468207358,Medium
2364,Dubai,8938.579978132248,Medium
900,Dubai,8937.609531402588,Medium
1552,Abu Dhabi,8937.572945547105,Medium
4722,Abu Dhabi,8937.49998152256,Medium
1123,Abu Dhabi,8937.379535341264,Medium
2732,Sharjah,8937.179483318328,Medium
2712,Dubai,8937.069496631622,Medium
4520,Dubai,8935.283034086227,Medium
4005,Dubai,8933.944996070863,Medium
4109,Sharjah,8933.83694051504,Medium
126,Dubai,8933.104025816918,Medium
3149,Abu Dhabi,8930.756979060174,Medium
2075,Dubai,8930.36101846695,Medium
4207,Dubai,8929.017923307418,Medium
1042,Sharjah,8928.017518901823,Medium
1065,Sharjah,8927.950989198685,Medium
4614,Abu Dhabi,8926.384983110427,Medium
3115,Sharjah,8924.518987607958,Medium
2378,Abu Dhabi,8924.29799823761,Medium
1240,Sharjah,8921.639527606963,Medium
1229,Abu Dhabi,8920.776513600349,Medium
1897,Dubai,8920.461929845811,Medium
172,Dubai,8919.7129591465,Medium
4169,Dubai,8919.067996406555,Medium
320,Abu Dhabi,8918.944553613665,Medium
4880,Sharjah,8916.543049097061,Medium
3166,Dubai,8914.531503939628,Medium
2872,Dubai,8912.547490835188,Medium
4386,Dubai,8912.354468536378,Medium
2972,Sharjah,8911.480502939225,Medium
905,Dubai,8910.69699616432,Medium
2539,Dubai,8910.629451322555,Medium
534,Abu Dhabi,8909.754445195198,Medium
1811,Dubai,8909.03899321556,Medium
1544,Dubai,8907.95400891304,Medium
4381,Sharjah,8906.032985460759,Medium
3031,Abu Dhabi,8901.826966238023,Medium
2725,Dubai,8901.600443053245,Medium
2369,Dubai,8901.260513353347,Medium
4884,Dubai,8898.791930794714,Medium
861,Abu Dhabi,8898.365527534484,Medium
797,Sharjah,8896.225025558473,Medium
1067,Abu Dhabi,8895.23554224968,Medium
2822,Dubai,8893.951975417136,Medium
1147,Abu Dhabi,8893.805977344515,Medium
1004,Dubai,8893.235587525367,Medium
560,Abu Dhabi,8892.337973117828,Medium
2281,Abu Dhabi,8892.143497991561,Medium
2466,Dubai,8891.15596885681,Medium
1872,Dubai,8891.12749080658,Medium
3418,Dubai,8891.026983571051,Medium
4741,Dubai,8889.817482924462,Medium
3933,Dubai,8889.546524190902,Medium
2810,Dubai,8886.429956674578,Medium
4408,Dubai,8886.277984523775,Medium
3060,Sharjah,8885.46451764107,Medium
4503,Dubai,8885.264981484414,Medium
2835,Dubai,8884.198469495774,Medium
2496,Dubai,8883.97900965214,Medium
1185,Dubai,8883.954023194312,Medium
1137,Dubai,8883.383470916748,Medium
3291,Dubai,8883.294931268689,Medium
726,Sharjah,8883.288949942587,Medium
4693,Dubai,8882.619504308701,Medium
1092,Abu Dhabi,8879.761022734641,Medium
3948,Dubai,8879.01054029465,Medium
1155,Dubai,8876.26045179367,Medium
2545,Dubai,8876.18099374771,Medium
3775,Sharjah,8875.91549258232,Medium
21,Abu Dhabi,8875.571467041971,Medium
2548,Sharjah,8874.250977230073,Medium
1630,Dubai,8870.526504421234,Medium
778,Dubai,8868.877415370942,Medium
428,Abu Dhabi,8868.39345521927,Medium
3528,Dubai,8867.449517488481,Medium
4469,Sharjah,8866.127013528347,Medium
2607,Dubai,8863.864488983152,Medium
576,Dubai,8863.199442529676,Medium
3308,Dubai,8861.055983161927,Medium
1043,Abu Dhabi,8860.51499290466,Medium
429,Sharjah,8858.5225025177,Medium
3213,Sharjah,8857.829522538183,Medium
2215,Abu Dhabi,8856.526524555682,Medium
1973,Abu Dhabi,8855.706001567842,Medium
1725,Abu Dhabi,8855.493455052376,Medium
3570,Dubai,8854.202422046663,Medium
4896,Abu Dhabi,8851.715470099449,Medium
4532,Abu Dhabi,8851.367036914824,Medium
4150,Sharjah,8849.434949731825,Medium
179,Sharjah,8844.110999155042,Medium
1013,Dubai,8841.074458932877,Medium
2865,Dubai,8840.904986715317,Medium
1306,Abu Dhabi,8840.776970863342,Medium
4696,Abu Dhabi,8839.591510343555,Medium
4541,Dubai,8839.509047007561,Medium
2492,Abu Dhabi,8837.792473411559,Medium
689,Sharjah,8837.430498051643,Medium
2130,Dubai,8836.250022101402,Medium
2546,Sharjah,8835.37551727295,Medium
2377,Dubai,8835.282916402817,Medium
958,Abu Dhabi,8831.117449784277,Medium
1917,Sharjah,8830.853950071334,Medium
4162,Abu Dhabi,8829.739444398881,Medium
2331,Dubai,8827.36951085329,Medium
2053,Sharjah,8826.660495901107,Medium
864,Abu Dhabi,8825.723545002938,Medium
274,Dubai,8825.365524411201,Medium
641,Abu Dhabi,8824.76596159935,Medium
3457,Dubai,8823.293029809,Medium
3367,Abu Dhabi,8822.282837152481,Medium
4932,Sharjah,8820.233999323847,Medium
3824,Abu Dhabi,8819.927953875063,Medium
619,Dubai,8819.295508956908,Medium
3055,Abu Dhabi,8818.326955080032,Medium
479,Abu Dhabi,8816.268486416342,Medium
1060,Abu Dhabi,8815.234953689573,Medium
2676,Dubai,8813.987474536896,Medium
829,Sharjah,8813.811421334745,Medium
4363,Dubai,8813.514490318299,Medium
4676,Abu Dhabi,8813.47803449631,Medium
1446,Abu Dhabi,8813.230500221252,Medium
4499,Dubai,8812.32148308754,Medium
4837,Dubai,8811.9374917984,Medium
3745,Sharjah,8811.708983469009,Medium
2733,Dubai,8807.791948723792,Medium
583,Abu Dhabi,8806.816917347907,Medium
3559,Dubai,8804.95499446392,Medium
1662,Dubai,8803.435072946548,Medium
1859,Dubai,8802.611036324499,Medium
708,Dubai,8797.751963996889,Medium
4617,Dubai,8797.58750143051,Medium
3276,Dubai,8796.82349219322,Medium
2490,Sharjah,8795.240014314651,Medium
1286,Sharjah,8794.834954619406,Medium
1272,Dubai,8789.33902850151,Medium
945,Dubai,8789.10148794651,Medium
995,Dubai,8788.046007025241,Medium
1802,Dubai,8787.50092906952,Medium
4062,Abu Dhabi,8787.218013930324,Medium
427,Sharjah,8786.066995763778,Medium
1563,Sharjah,8783.42998290062,Medium
780,Dubai,8782.674988901614,Medium
868,Sharjah,8779.153471374511,Medium
3892,Dubai,8777.551499962809,Medium
321,Abu Dhabi,8777.111422634127,Medium
3352,Dubai,8775.479483652116,Medium
2148,Dubai,8775.418565106393,Medium
1953,Sharjah,8774.519076585768,Medium
2690,Dubai,8771.35549302101,Medium
2091,Dubai,8771.098948669436,Medium
1722,Abu Dhabi,8771.05644607544,Medium
3659,Dubai,8771.002059435847,Medium
2904,Dubai,8770.855545926095,Medium
4542,Abu Dhabi,8768.558954620363,Medium
3039,Abu Dhabi,8767.065974283218,Medium
3556,Dubai,8766.180985307692,Medium
2165,Abu Dhabi,8764.140460860728,Medium
382,Dubai,8763.525493383408,Medium
4501,Dubai,8763.009533357621,Medium
4346,Dubai,8762.873455953599,Medium
1207,Dubai,8761.244947052,Medium
3622,Dubai,8760.99800312519,Medium
2996,Abu Dhabi,8760.751036143305,Medium
2142,Dubai,8759.289470243455,Medium
2875,Abu Dhabi,8757.007973003387,Medium
3827,Dubai,8755.502938866613,Medium
69,Dubai,8754.854964375494,Medium
422,Dubai,8753.412456560134,Medium
2654,Abu Dhabi,8752.924510025978,Medium
4940,Dubai,8752.832087373734,Medium
309,Dubai,8752.132035017014,Medium
2391,Abu Dhabi,8752.126541900634,Medium
1204,Abu Dhabi,8751.256532239913,Medium
700,Dubai,8747.560934066774,Medium
141,Dubai,8746.575533914565,Medium
3422,Abu Dhabi,8746.460489320754,Medium
1186,Sharjah,8744.184441924095,Medium
1999,Dubai,8741.16297543049,Medium
322,Dubai,8738.156446552275,Medium
2484,Sharjah,8737.116048097612,Medium
4401,Dubai,8736.761586904526,Medium
4634,Dubai,8735.647510743142,Medium
855,Dubai,8730.793933582307,Medium
1528,Dubai,8729.097512960434,Medium
3751,Dubai,8728.074527597426,Medium
2767,Dubai,8727.12195773125,Medium
2080,Abu Dhabi,8725.33343014717,Medium
982,Sharjah,8725.293045306207,Medium
2395,Dubai,8721.050520801546,Medium
1979,Sharjah,8719.541524600983,Medium
4339,Abu Dhabi,8717.63196249008,Medium
2696,Dubai,8717.06505832672,Medium
110,Dubai,8716.867502737043,Medium
2467,Dubai,8716.566498947144,Medium
2494,Dubai,8716.039433550835,Medium
3449,Dubai,8715.849018812181,Medium
4423,Dubai,8715.252479362489,Medium
1709,Dubai,8713.675964379312,Medium
3702,Dubai,8713.434943997861,Medium
103,Abu Dhabi,8713.362001466752,Medium
3953,Dubai,8712.371993851662,Medium
573,Dubai,8712.17192802429,Medium
4833,Dubai,8710.873571276663,Medium
2559,Sharjah,8710.292548394204,Medium
3459,Dubai,8708.669969940185,Medium
4706,Dubai,8707.395984363557,Medium
1719,Dubai,8706.801510858535,Medium
1770,Abu Dhabi,8702.751473760605,Medium
1008,Abu Dhabi,8701.814517641069,Medium
1937,Abu Dhabi,8701.11651315689,Medium
523,Abu Dhabi,8700.580974626542,Medium
3097,Dubai,8700.422547745706,Medium
1790,Abu Dhabi,8699.430934762955,Medium
1055,Dubai,8698.657523560521,Medium
3571,Sharjah,8698.393513631818,Medium
2232,Abu Dhabi,8698.294488191603,Medium
740,Abu Dhabi,8697.277003598214,Medium
3937,Abu Dhabi,8694.500999045371,Medium
4489,Abu Dhabi,8693.136091661454,Medium
1105,Dubai,8692.929472136495,Medium
2389,Dubai,8691.421045851708,Medium
2264,Dubai,8690.251981770993,Medium
4708,Dubai,8689.260004305843,Medium
3638,Abu Dhabi,8680.527963495255,Medium
4160,Abu Dhabi,8680.14849663973,Medium
3686,Dubai,8679.995483875275,Medium
2936,Sharjah,8678.847398233414,Medium
4888,Dubai,8676.972007584573,Medium
512,Dubai,8676.613992309569,Medium
1242,Sharjah,8673.936038184167,Medium
2950,Sharjah,8673.08704946041,Medium
1370,Dubai,8673.043925857546,Medium
3580,Dubai,8673.037971162796,Medium
3525,Abu Dhabi,8672.817017030715,Medium
4171,Dubai,8672.5464823246,Medium
62,Sharjah,8671.117481803893,Medium
254,Sharjah,8670.744463825225,Medium
1971,Dubai,8669.677577018736,Medium
821,Abu Dhabi,8668.714450001717,Medium
2179,Dubai,8668.6429956913,Medium
703,Sharjah,8668.132500219346,Medium
392,Sharjah,8666.922515296934,Medium
1532,Dubai,8666.821033930779,Medium
3382,Abu Dhabi,8665.706484115126,Medium
3561,Dubai,8662.388996315003,Medium
2749,Dubai,8662.266532707217,Medium
4609,Dubai,8662.118524551392,Medium
2836,Dubai,8661.88594353199,Medium
1636,Dubai,8661.461452245712,Medium
3629,Dubai,8659.138485002515,Medium
3540,Dubai,8656.083403539658,Medium
79,Dubai,8654.548484754563,Medium
3375,Sharjah,8654.484501624107,Medium
4820,Abu Dhabi,8652.708993673325,Medium
562,Sharjah,8652.006478452684,Medium
1737,Abu Dhabi,8650.528448462486,Medium
2888,Dubai,8648.511982822418,Medium
1632,Sharjah,8648.170445716381,Medium
3315,Dubai,8647.923974943162,Medium
4656,Dubai,8647.093948197364,Medium
600,Abu Dhabi,8646.69601023197,Medium
1445,Sharjah,8645.830996847153,Medium
180,Abu Dhabi,8645.138507568836,Medium
4445,Sharjah,8644.11993370056,Medium
4585,Sharjah,8643.625503849984,Medium
4972,Dubai,8643.547511065006,Medium
2554,Dubai,8641.122963619231,Medium
4452,Dubai,8638.368970727923,Medium
3511,Sharjah,8637.265988278388,Medium
2707,Abu Dhabi,8637.095471811293,Medium
3259,Sharjah,8636.832488965989,Medium
2752,Abu Dhabi,8634.81597146988,Medium
3915,Dubai,8633.995529103278,Medium
3573,Abu Dhabi,8631.17895643711,Medium
1322,Dubai,8630.701987969875,Medium
3542,Dubai,8629.152482914924,Medium
517,Sharjah,8627.912982845306,Medium
3888,Dubai,8626.51650736332,Medium
1288,Dubai,8625.8820502758,Medium
3934,Dubai,8625.508470845223,Medium
623,Sharjah,8624.357398366928,Medium
7,Abu Dhabi,8622.614491581917,Medium
4591,Dubai,8621.843469619751,Medium
43,Sharjah,8619.070042157171,Medium
3719,Abu Dhabi,8618.005452442168,Medium
3621,Dubai,8617.752966094016,Medium
1029,Dubai,8616.062943601608,Medium
2658,Abu Dhabi,8615.154962968827,Medium
3677,Dubai,8612.926956915857,Medium
2519,Dubai,8610.618473362923,Medium
3444,Dubai,8608.53947224617,Medium
1262,Abu Dhabi,8607.547571146488,Medium
1221,Dubai,8607.076980948448,Medium
4790,Dubai,8605.70053465366,Medium
4948,Dubai,8605.644482183458,Medium
297,Abu Dhabi,8604.684468412399,Medium
3709,Sharjah,8602.464457774162,Medium
925,Sharjah,8602.069917201998,Medium
1693,Abu Dhabi,8601.967999505996,Medium
2681,Dubai,8601.949965000149,Medium
3608,Dubai,8598.310503196715,Medium
4214,Dubai,8596.417520713807,Medium
674,Dubai,8587.193534326554,Medium
2402,Dubai,8584.346003985405,Medium
896,Dubai,8583.934002542494,Medium
793,Dubai,8580.871517181396,Medium
3503,Dubai,8579.508505964279,Medium
4779,Sharjah,8579.340990614892,Medium
643,Dubai,8579.254475307464,Medium
608,Sharjah,8578.561419963837,Medium
1670,Dubai,8577.569029283524,Medium
48,Abu Dhabi,8577.531535410879,Medium
217,Abu Dhabi,8577.33651971817,Medium
3218,Sharjah,8577.160532712938,Medium
1139,Dubai,8577.09244441986,Medium
1640,Dubai,8576.653050041201,Medium
1768,Abu Dhabi,8576.204427623748,Medium
1774,Dubai,8575.16752357483,Medium
1547,Sharjah,8574.832487201691,Medium
2571,Dubai,8573.49495663643,Medium
3927,Sharjah,8573.12198123932,Medium
815,Sharjah,8568.5260268569,Medium
1199,Dubai,8566.110541844368,Medium
2908,Sharjah,8565.69398229122,Medium
1483,Dubai,8565.41394803524,Medium
3309,Dubai,8564.855565071104,Medium
3862,Abu Dhabi,8564.809000897409,Medium
2530,Sharjah,8563.073970341684,Medium
3802,Dubai,8562.837458276748,Medium
956,Dubai,8561.541439127923,Medium
1427,Dubai,8560.818004369736,Medium
4478,Dubai,8557.680430650711,Medium
4809,Dubai,8557.638029193877,Medium
4690,Abu Dhabi,8557.236032533645,Medium
2753,Abu Dhabi,8556.203524112701,Medium
3538,Dubai,8552.01804499626,Medium
4752,Dubai,8551.42095167637,Medium
4603,Abu Dhabi,8550.532024884224,Medium
3939,Dubai,8550.053511691094,Medium
4327,Dubai,8547.479496717453,Medium
2398,Sharjah,8547.463007593156,Medium
4975,Sharjah,8547.13751513958,Medium
4242,Abu Dhabi,8545.498432540893,Medium
2040,Abu Dhabi,8539.517937707904,Medium
1614,Sharjah,8539.260527157783,Medium
1018,Sharjah,8538.043520760533,Medium
3320,Abu Dhabi,8533.968991351128,Medium
3811,Dubai,8533.06951367855,Medium
1146,Sharjah,8527.12601108551,Medium
691,Dubai,8525.356530451776,Medium
3030,Dubai,8522.807027053836,Medium
1024,Dubai,8521.34100880623,Medium
3619,Abu Dhabi,8520.337972545623,Medium
3121,Dubai,8518.781997156144,Medium
1600,Dubai,8518.642057132722,Medium
1920,Dubai,8517.001948213576,Medium
269,Abu Dhabi,8516.381522917747,Medium
1135,Abu Dhabi,8516.007041597366,Medium
3521,Dubai,8511.251482653619,Medium
1302,Abu Dhabi,8510.847009444236,Medium
1965,Dubai,8508.819524621964,Medium
1905,Sharjah,8508.490489244461,Medium
3590,Dubai,8505.861010360719,Medium
3779,Sharjah,8505.580518507959,Medium
4099,Abu Dhabi,8504.719524621964,Medium
452,Dubai,8503.229915595053,Medium
318,Sharjah,8502.948500847817,Medium
1464,Dubai,8502.598037815094,Medium
1672,Abu Dhabi,8502.297997713089,Medium
4611,Abu Dhabi,8500.191497111322,Medium
2837,Abu Dhabi,8500.08603591919,Medium
3534,Dubai,8497.457986569403,Medium
500,Abu Dhabi,8494.799043798446,Medium
4556,Dubai,8492.032031154633,Medium
2845,Dubai,8489.366446828843,Medium
1665,Dubai,8488.914011812209,Medium
4053,Dubai,8488.40848207474,Medium
171,Dubai,8488.039944577218,Medium
4990,Dubai,8486.06547341347,Medium
4032,Abu Dhabi,8484.538483512399,Medium
2455,Abu Dhabi,8481.161536026,Medium
3404,Dubai,8480.169512891769,Medium
1235,Abu Dhabi,8478.514496803284,Medium
4575,Sharjah,8476.275944447516,Medium
3967,Sharjah,8476.193536806106,Medium
3232,Dubai,8473.699905943871,Medium
3046,Dubai,8471.866037583353,Medium
4190,Abu Dhabi,8471.201514720917,Medium
78,Dubai,8469.381477737426,Medium
3669,Dubai,8469.350982379912,Medium
4797,Dubai,8466.331458830831,Medium
2453,Sharjah,8466.2319088459,Medium
120,Sharjah,8464.600983905792,Medium
2206,Abu Dhabi,8464.5895175457,Medium
1863,Dubai,8462.41293554306,Medium
614,Dubai,8459.991470551491,Medium
4749,Dubai,8459.942058277129,Medium
2435,Dubai,8459.353010463716,Medium
4058,Sharjah,8458.862037158015,Medium
3646,Abu Dhabi,8458.666993951796,Medium
216,Abu Dhabi,8457.488960826395,Medium
1930,Dubai,8456.7220297575,Medium
294,Abu Dhabi,8455.940023684501,Medium
570,Dubai,8455.608485984802,Medium
3649,Abu Dhabi,8453.771491897107,Medium
4505,Sharjah,8452.886967158316,Medium
4730,Dubai,8450.33698525429,Medium
1704,Dubai,8450.206018161773,Medium
2337,Abu Dhabi,8448.967461633682,Medium
993,Abu Dhabi,8446.364488649371,Medium
4765,Dubai,8446.335982847213,Medium
2181,Abu Dhabi,8446.073993289472,Medium
4158,Dubai,8444.969988656043,Medium
2567,Abu Dhabi,8444.912998354437,Medium
1874,Abu Dhabi,8444.009522485732,Medium
2256,Dubai,8442.959966182709,Medium
3350,Dubai,8440.97350065708,Medium
4370,Dubai,8440.572499060629,Medium
3906,Dubai,8440.286494398117,Medium
1381,Dubai,8439.962030315399,Medium
4662,Sharjah,8436.249018454553,Medium
3891,Dubai,8435.7864248991,Medium
918,Sharjah,8433.117490744587,Medium
3054,Dubai,8432.342477679253,Medium
150,Abu Dhabi,8431.382997655868,Medium
3609,Abu Dhabi,8428.141042685507,Medium
4517,Sharjah,8426.670507597924,Medium
145,Abu Dhabi,8425.154043006898,Medium
4528,Sharjah,8424.947514247895,Medium
2299,Dubai,8422.722950053214,Medium
4387,Dubai,8422.096488904954,Medium
3917,Abu Dhabi,8419.517004728317,Medium
3747,Sharjah,8418.828460407256,Medium
4931,Dubai,8418.060953354834,Medium
2376,Dubai,8418.038486909867,Medium
4825,Dubai,8417.875486636161,Medium
3190,Dubai,8416.740481853483,Medium
4548,Abu Dhabi,8414.903001952172,Medium
2356,Dubai,8414.014446139334,Medium
3635,Sharjah,8412.680529308316,Medium
1559,Abu Dhabi,8408.555482947826,Medium
3497,Dubai,8407.529497599604,Medium
3349,Sharjah,8407.209030294418,Medium
3389,Sharjah,8406.766002488137,Medium
4998,Abu Dhabi,8404.907488679884,Medium
2278,Abu Dhabi,8403.566999053954,Medium
693,Dubai,8400.530970215797,Medium
1436,Dubai,8400.382599687577,Medium
4089,Dubai,8399.796487855914,Medium
4571,Abu Dhabi,8398.707010960577,Medium
3902,Dubai,8398.180056762696,Medium
1413,Sharjah,8397.395453977586,Medium
1088,Dubai,8392.810467660427,Medium
400,Dubai,8391.41448352337,Medium
577,Dubai,8390.338985872268,Medium
2034,Dubai,8389.756447410582,Medium
4664,Dubai,8389.271049070358,Medium
1827,Dubai,8389.2410238266,Medium
330,Dubai,8389.198998212814,Medium
3833,Abu Dhabi,8388.31747517586,Medium
2111,Dubai,8386.675533437727,Medium
668,Abu Dhabi,8385.41996665001,Medium
1735,Dubai,8383.074999666214,Medium
1254,Sharjah,8381.781466579436,Medium
1805,Abu Dhabi,8374.264017271995,Medium
2561,Dubai,8373.710027456284,Medium
371,Dubai,8373.159489250182,Medium
1165,Dubai,8372.208471488953,Medium
747,Dubai,8372.137409853935,Medium
2564,Abu Dhabi,8370.543923759462,Medium
3771,Dubai,8365.877974438667,Medium
3191,Dubai,8364.877438449861,Medium
1597,Dubai,8363.843979287149,Medium
4996,Dubai,8362.449542713166,Medium
2216,Dubai,8360.568495011328,Medium
3431,Abu Dhabi,8359.475040197372,Medium
2651,Abu Dhabi,8357.863463616372,Medium
256,Abu Dhabi,8357.804987239837,Medium
3159,Abu Dhabi,8353.844011354448,Medium
989,Dubai,8353.563018894196,Medium
2863,Abu Dhabi,8351.319030046463,Medium
2931,Dubai,8351.018019104005,Medium
1927,Dubai,8350.252468633651,Medium
525,Abu Dhabi,8349.091463494302,Medium
886,Dubai,8347.413995194434,Medium
2412,Sharjah,8346.433949851991,Medium
4274,Dubai,8345.780982589722,Medium
4646,Dubai,8339.853530979155,Medium
3639,Abu Dhabi,8338.215500187875,Medium
595,Dubai,8335.98747944832,Medium
676,Dubai,8335.551525449751,Medium
497,Dubai,8335.204488754272,Medium
2498,Dubai,8334.63949868679,Medium
471,Dubai,8334.523509311675,Medium
4254,Dubai,8333.217566025258,Medium
1922,Abu Dhabi,8332.225445127486,Medium
332,Dubai,8329.864565241336,Medium
2090,Dubai,8327.958955502509,Medium
1181,Dubai,8324.936994338035,Medium
2932,Dubai,8322.352516686917,Medium
1871,Dubai,8322.163481163978,Medium
1098,Sharjah,8315.680934858323,Medium
1249,Dubai,8315.090055775643,Medium
1663,Abu Dhabi,8313.643984055518,Medium
848,Abu Dhabi,8313.249977040292,Medium
